"Timestamp","local_timestamp_ms","clock_skew_ms","sequence_id","is_warmup","open","high","low","close","volume","taker_buy_volume","taker_sell_volume","trade_count","buy_trade_count","sell_trade_count","best_bid","best_ask","spread","mid_price","microprice","weighted_mid_price","bid_depth_top5","bid_depth_top10","bid_depth_top20","ask_depth_top5","ask_depth_top10","ask_depth_top20","cumulative_bid_volume","cumulative_ask_volume","order_book_imbalance","volume_imbalance","depth_imbalance","slope_bid","slope_ask","slope_imbalance","liquidity_pressure","queue_imbalance","order_book_pressure_ratio","aggressive_buy_volume","aggressive_sell_volume","delta_volume","cumulative_delta","trade_intensity","avg_trade_size","max_trade_size","signed_trade_flow","trade_burst_metric","trade_arrival_rate","log_return","realized_volatility","parkinson_volatility","bipower_variance","momentum_10s","price_acceleration","price_impact","micro_trend","directional_pressure","effective_spread","quoted_spread","realized_spread","kyle_lambda","amihud_illiquidity","resiliency_metric","liquidity_vacuum","vpin","toxicity_score","adverse_selection_metric","funding_rate","mark_price","index_price","mark_index_spread","open_interest","oi_change_rate","long_short_ratio","predicted_funding_rate","volatility_regime","trend_regime","ranging_regime","entropy","hurst_exponent","second_of_minute","minute_of_hour","hour_of_day","day_of_week","session_marker","book_update_count","trade_msg_count","has_gap","recovery_source","row_checksum"
1779837247000,1779837248013,0,1,true,1.0038,1.0038,1.0038,1.0038,7381.5,0,7381.5,1,0,1,1.0037,1.0038,0.0001,1.00375,1.0037922,1.003828,55534.2,180239.7,452943.7,113058.8,232825.1,472405.1,452943.7,472405.1,-0.02103142,-1,-0.07782979,-4.118727e-9,3.9703076e-9,-8.089034e-9,0.48948428,-0.8439805,0.9588036,0,7381.5,-7381.5,-7381.5,0.032786883,7381.5,7381.5,-7381.5,30.5,1,0,0,0,0,0,0,0,0,0,0.0001,0.0001,-0.0003,0,0,0,false,7381.5,0,-0.0004,-0.00004702,1.0038,1.0042357,-0.00043574,119234310,0,1.8082,-0.00004702,1,1,false,0,0.5,7,14,23,1,3,3,1,false,0,2390399999
1779837248000,1779837249052,0,2,true,1.0037,1.0037,1.0035,1.0035,1026.6,0,1026.6,3,0,3,1.0035,1.0036,0.0001,1.00355,1.0035797,1.0036042,67468.7,191808.4,486090.7,103531.3,220292,455584.7,486090.7,455584.7,0.032395452,-1,-0.0050137765,-3.7936925e-9,4.0431924e-9,-7.836885e-9,0.51619774,-0.5957274,1.0669601,0,1026.6,-1026.6,-8408.1,0.13007256,342.2,635.6,-1026.6,23.064049,2.3696682,-0.000298909,0,0.00011968139,0,0,-0.000298909,2.91164e-7,0,-0.999995,0.0001,0.0001,0.0003,0,0,0,false,4204.05,0,0.0002,-0.00004702,1.0038,1.0042357,-0.00043574,119234310,0,1.8082,-0.00004702,1,1,false,0,0.5,8,14,23,1,3,9,3,false,0,966670273
1779837249000,1779837250096,0,3,true,1.00355,1.00355,1.00355,1.00355,0,0,0,0,0,0,1.0035,1.0036,0.0001,1.00355,1.0035232,1.0035605,80539.2,205093.3,499490,74435.2,192235.6,433559.7,499490,433559.7,0.07066108,0,0.10748547,-3.7711834e-9,4.101837e-9,-7.8730205e-9,0.53533053,0.5350172,1.1520674,0,0,0,-8408.1,0.12580788,0,0,0,0,0,0.000049824368,0,0,0,0,0.00034873336,49824.367,0,0,0,0.0001,-0.0002,0,0,0,false,4204.05,0,-0.0002,-0.00004702,1.0038,1.0042357,-0.00043574,119234310,0,1.8082,-0.00004702,1,1,false,0,0.5,9,14,23,1,3,9,0,false,0,1231801383
1779837250000,1779837250995,0,4,true,1.0036,1.0036,1.0036,1.0036,3092.4,3092.4,0,1,1,0,1.0036,1.0037,0.0001,1.00365,1.0036649,1.0037116,54499.4,191416.3,464607.3,84261,218541,450523,464607.3,450523,0.0153904855,1,-0.010521295,-3.921152e-9,4.041301e-9,-7.962453e-9,0.50769526,-0.29736915,1.0312622,3092.4,0,3092.4,-5315.7,0.15446992,3092.4,3092.4,3092.4,6.473752,1,0.000049821887,0,0,0,0,-2.4823443e-9,1.6111075e-8,0,0,0.0001,0.0001,-0.0001,0,0,0,false,3833.5,0,-0.0002,-0.00004702,1.0038,1.0042357,-0.00043574,119234310,0,1.8082,-0.00004702,1,1,false,0.9502707,0.5,10,14,23,1,3,8,1,false,0,1921937913
1779837251000,1779837251991,0,5,true,1.0037,1.0037,1.0037,1.0037,50,50,0,1,1,0,1.0036,1.0037,0.0001,1.00365,1.0036641,1.0037199,54543,189904.6,458148.6,87392.4,221419.9,453265.4,458148.6,453265.4,0.0053578285,1,-0.01735694,-3.9807406e-9,4.062389e-9,-8.04313e-9,0.50267893,-0.2824118,1.0107734,50,0,50,-5265.7,0.18219222,50,50,50,5.4887085,1,0.00009963633,0,0,0,0,0.00004981444,0.0000019927265,0,0,0.0001,0.0001,0.0001,0,0,0,false,2887.625,0,0,-0.00004702,1.0038,1.0042357,-0.00043574,119234310,0,1.8082,-0.00004702,1,1,false,0.86756337,0.5,11,14,23,1,3,9,1,false,0,1764064906
1779837252000,1779837253006,0,6,true,1.0036,1.0037,1.0036,1.0037,38.9,32.8,6.1,2,1,1,1.0036,1.0037,0.0001,1.00365,1.0036528,1.0037113,56303.8,189374.1,461269.3,83759.4,217581.8,452054.6,461269.3,452054.6,0.010089192,0.6863753,-0.004291077,-3.96761e-9,4.036157e-9,-8.0037665e-9,0.5050446,-0.055701725,1.0203841,32.8,6.1,26.7,-5239,0.24179247,19.45,32.8,26.7,8.271556,3.508772,0,0,0.000059837712,0,0,-0.00009963633,0,0,0.99999,0.0001,0.0001,0.0001,0,0,0,false,2315.44,0,0,-0.00004702,1.0038,1.0042357,-0.00043574,119198620,0,1.8082,-0.00004702,1,1,false,0.7356221,0.5,12,14,23,1,3,9,2,false,0,3874568276
1779837253000,1779837254085,0,7,true,1.00365,1.00365,1.00365,1.00365,0,0,0,0,0,0,1.0036,1.0037,0.0001,1.00365,1.0036564,1.0037096,56390.6,189531.8,455995.7,83904.2,217826.2,448386.8,455995.7,448386.8,0.008413365,0,-0.008933697,-4.0161034e-9,4.061256e-9,-8.07736e-9,0.50420666,-0.12713985,1.0169694,0,0,0,-5239,0.23386486,0,0,0,0,0,-0.00004981692,0,0,0,0,-0.00004981692,49816.92,0,0,0,0.0001,-0,0,0,0,false,2315.44,0,-0,-0.00004702,1.0038,1.0042357,-0.00043574,119198620,0,1.8082,-0.00004702,1,1,false,0.7356221,0.5,13,14,23,1,3,9,0,false,0,1713495490
1779837254000,1779837255057,0,8,true,1.00365,1.00365,1.00365,1.00365,0,0,0,0,0,0,1.0036,1.0037,0.0001,1.00365,1.0036548,1.0037042,56700.9,190030.4,461481.3,79718.7,213690.7,454180.7,461481.3,454180.7,0.007973029,0,-0.0041770297,-3.9646935e-9,4.022456e-9,-7.98715e-9,0.50398654,-0.097443685,1.0160742,0,0,0,-5239,0.22619715,0,0,0,0,0,0,0,0,0,0,0.00004981692,0,0,0,0,0.0001,nan,0,0,0,false,2315.44,0,nan,-0.00004702,1.0038,1.0042357,-0.00043574,119198620,0,1.8082,-0.00004702,1,1,false,0.7356221,0.5,14,14,23,1,3,9,0,false,0,1229293428
1779837255000,1779837256047,0,9,true,1.0037,1.0037,1.0036,1.0036,92.5,82.1,10.4,3,2,1,1.0036,1.0037,0.0001,1.00365,1.003654,1.0037072,58283.3,191108.8,462559.7,82371.7,216796.6,458523.4,462559.7,458523.4,0.0043821237,0.77513516,-0.005645282,-3.966144e-9,3.992293e-9,-7.958437e-9,0.50219107,-0.08022294,1.0088028,82.1,10.4,71.7,-5167.3,0.3171415,30.833334,49.3,71.7,9.459499,9.708737,-0.000049819406,0,0.000059837712,0,0,-0.000049819406,5.3858815e-7,0,-0.99999,0.0001,0.0001,-0.0001,4.8696197e-8,0,0,false,1941.4833,0,-0.0002,-0.00004702,1.0038,1.0042357,-0.00043574,119198620,0,1.8082,-0.00004702,1,1,false,0.6001662,0.5,15,14,23,1,3,7,3,false,0,3325796159
1779837256000,1779837257116,0,10,true,1.00365,1.00365,1.00365,1.00365,0,0,0,0,0,0,1.0036,1.0037,0.0001,1.00365,1.0036643,1.0037138,56777.8,191100.1,462521,86270.8,219598.2,461325,462521,461325,0.0012945881,0,-0.021780128,-3.964189e-9,4.0015333e-9,-7.965722e-9,0.5006473,-0.28531778,1.0025926,0,0,0,-5167.3,0.3067434,0,0,0,0,0,0.000049819406,0,0,0,0,0.00009963881,49819.406,0,0,0,0.0001,0,4.8696197e-8,0,0,false,1941.4833,0.15,0,-0.00004702,1.0038,1.0042357,-0.00043574,119198620,0,1.8082,-0.00004702,1,1,false,0.6001662,0.5,16,14,23,1,3,7,0,false,0,1663373616
