"Timestamp","local_timestamp_ms","clock_skew_ms","sequence_id","is_warmup","open","high","low","close","volume","taker_buy_volume","taker_sell_volume","trade_count","buy_trade_count","sell_trade_count","best_bid","best_ask","spread","mid_price","microprice","weighted_mid_price","bid_depth_top5","bid_depth_top10","bid_depth_top20","ask_depth_top5","ask_depth_top10","ask_depth_top20","cumulative_bid_volume","cumulative_ask_volume","order_book_imbalance","volume_imbalance","depth_imbalance","slope_bid","slope_ask","slope_imbalance","liquidity_pressure","queue_imbalance","order_book_pressure_ratio","aggressive_buy_volume","aggressive_sell_volume","delta_volume","cumulative_delta","trade_intensity","avg_trade_size","max_trade_size","signed_trade_flow","trade_burst_metric","trade_arrival_rate","log_return","realized_volatility","parkinson_volatility","bipower_variance","momentum_10s","price_acceleration","price_impact","micro_trend","directional_pressure","effective_spread","quoted_spread","realized_spread","kyle_lambda","amihud_illiquidity","resiliency_metric","liquidity_vacuum","vpin","toxicity_score","adverse_selection_metric","funding_rate","mark_price","index_price","mark_index_spread","open_interest","oi_change_rate","long_short_ratio","predicted_funding_rate","volatility_regime","trend_regime","ranging_regime","entropy","hurst_exponent","second_of_minute","minute_of_hour","hour_of_day","day_of_week","session_marker","book_update_count","trade_msg_count","has_gap","recovery_source","row_checksum"
1779808186000,1779808187004,11,35,true,nan,nan,nan,nan,nan,nan,nan,3,1,2,nan,nan,-0.97,608.225,607.8073,608.1473,1.805,8.889,50.482,2.537,6.922,11.818,50.482,11.818,0.62060994,-0.9970552,0.35508847,-0.0027930026,0.01622459,-0.01901759,0.810305,-0.86117136,4.27162,0.039,26.448,-26.409,-256.38,8.407218,8.829,26.284,-26.409,0.35683626,2.528445,0,0.0001797097,0,1.3822921e-7,0.01,-0.0001644845,0,-1,0,0.43,-0.97,-0.04,0.00038939356,0.0017359438,-0.8128696,true,24.350828,0.057142857,-0.47,0.0000511,608.0335,608.37854,-0.34504187,581255.7,0,0.642,0.0000511,1,0,false,0.60284907,0.5,46,9,15,1,2,9,3,true,0,2269917363
1779808187000,1779808188036,11,36,true,nan,nan,nan,nan,nan,nan,nan,6,1,5,nan,nan,-0.97,608.225,607.8073,608.1473,1.805,8.889,50.482,2.537,6.922,24.621,50.482,24.621,0.34434044,-0.7336884,0.17030835,-0.0027930026,0.0065411585,-0.009334161,0.6721702,-0.86117136,2.0503635,0.2,1.302,-1.102,-257.482,8.328293,0.25033334,0.786,-1.102,0.7204358,9.124087,-0.00014803484,0.00016727568,0.00007902641,1.3822921e-7,0.03,-0.00014803484,0.00009855848,-1,-1,0.61,-0.97,0.11,0.00009676932,0.0017355424,-0.81277233,true,23.575867,0.027777778,-0.5,0.0000511,608.0335,608.37854,-0.34504187,581226.6,0,0.642,0.0000511,1,0,false,1.5476981,0.5,47,9,15,1,2,10,6,true,0,3999344662
1779808188000,1779808189086,11,37,true,nan,nan,nan,nan,nan,nan,nan,21,13,8,nan,nan,-0.97,608.225,607.8073,608.1473,1.805,8.889,50.482,2.537,12.229,32.794,50.482,32.794,0.21240214,-0.008384727,0.0026122646,-0.0027930026,0.004619196,-0.007412199,0.60620105,-0.86117136,1.539367,14.31,14.552,-0.242,-257.724,8.743758,1.374381,12.433,-0.242,2.4017131,31.201246,0.00008224428,0.00016828357,0.00016795185,1.5040422e-7,0.03,0.00023027913,0.0000028495697,-1,0.3529412,0.51,-0.97,0.01,0.00066814554,0.0017382802,-0.8126817,true,22.823162,0.027027028,-0.5,0.0000511,608.0335,608.37854,-0.34504187,581226.6,0,0.642,0.0000511,1,1,false,1.2651265,0.5,48,9,15,1,2,10,21,true,0,980272559
1779808189000,1779808189992,11,38,true,nan,nan,nan,nan,nan,nan,nan,3,1,2,nan,nan,-0.97,608.225,607.8073,608.1473,1.805,8.889,50.482,2.537,12.229,32.794,50.482,32.794,0.21240214,-0.997555,0.0026122646,-0.0027930026,0.004619196,-0.007412199,0.60620105,-0.86117136,1.539367,0.026,21.242,-21.216,-278.94,8.555438,7.0893335,21.114,-21.216,0.35065416,3.7383177,-0.0000328969,0.00011682256,0.000009878382,1.3526471e-7,0.05,-0.000115141185,0.0000015467792,-1,-0.9999999,0.55,-0.97,0.05,0.0012528077,0.0000424116,-0.8125971,true,22.772938,0.02631579,-0.5,0.0000511,608.0335,608.37854,-0.34504187,581226.6,0,0.642,0.0000511,1,0,false,0.71174186,0.5,49,9,15,1,2,8,3,true,0,2001635032
1779808190000,1779808191024,11,39,true,nan,nan,nan,nan,nan,nan,nan,59,2,57,nan,nan,-1.41,608.005,607.3064,607.49805,1.805,8.889,50.482,11.639,22.795,77.676,50.482,77.676,-0.2121912,-0.981008,-0.36495546,-0.0027930026,0.002165124,-0.0049581267,0.3939044,-0.9909233,0.6499047,1.672,174.402,-172.73,-451.67,10.209358,2.9843051,110.267,-172.73,5.7790117,74.83871,-0.0010697389,0.00026610243,0.0006523328,1.704558e-7,-0.6,-0.0010368419,0.000006075507,-1,-0.9848485,1.41,-1.41,1.35,-0.00019033662,0.000044836455,-0.83606714,true,27.317091,0.23076923,-0.06,0.0000511,608.0335,608.37854,-0.34504187,581226.6,0,0.642,0.0000511,1,0,false,0.012273957,0.5,50,9,15,1,2,10,59,true,0,163560508
1779808191000,1779808192055,11,40,true,nan,nan,nan,nan,nan,nan,nan,5,3,2,nan,nan,-1.44,607.99,607.27466,607.43365,1.805,8.889,50.482,14.338,29.539,103.265,50.482,103.265,-0.34331077,-0.008066925,-0.45260412,-0.0027930026,0.0018116443,-0.004604647,0.3283446,-0.9935164,0.48885876,1.66,1.687,-0.027,-451.697,10.03856,0.6694,1.574,-0.027,0.49807942,4.2872453,-0.000049400198,0.0002663316,0.000029667843,2.2330111e-7,-0.64,0.0010203386,0.000014759546,-1,-0.99999994,1.44,-1.44,1.41,0.00015689482,0.000044850483,-0.85635155,true,26.51444,0.2,-0.03,0.0000511,608.0335,608.37854,-0.34504187,581226.6,0,0.642,0.0000511,1,1,false,1.6366234,0.5,51,9,15,1,2,9,5,true,0,307206118
1779808192000,1779808193040,11,41,true,nan,nan,nan,nan,nan,nan,nan,6,4,2,nan,nan,-1.47,607.975,607.24603,607.4359,1.805,8.889,50.482,12.017,23.909,52.563,50.482,52.563,-0.020195061,0.5193581,-0.120755844,-0.0027930026,0.0033465938,-0.0061395965,0.48990247,-0.9917875,0.9604094,11.361,3.594,7.767,-443.93,9.906148,2.4925,7.77,7.767,0.60568446,17.921146,0,0.00026378155,0.000039559403,2.2059722e-7,-0.74,0.000049400198,0,-1,0,1.41,-1.47,-1.41,0.0018097481,0.00003396123,-0.8729012,true,25.9788,0.19512194,-2.82,0.0000511,608.0335,608.37854,-0.34504187,581237.2,0,0.642,0.0000511,1,1,false,1.6401058,0.5,52,9,15,1,2,10,6,true,0,2173447041
1779808193000,1779808194091,11,42,true,nan,nan,nan,nan,nan,nan,nan,17,14,3,nan,nan,-1.47,607.975,607.24603,607.4383,1.805,8.889,50.482,11.811,18.011,46.114,50.482,46.114,0.045219265,0.92350656,-0.100178465,-0.0027930026,0.004720846,-0.0075138486,0.52260965,-0.9917875,1.0947218,23.763,0.945,22.818,-421.112,10.138733,1.4534118,6.229,22.818,1.676738,25.723473,0.000016467004,0.0002637816,0.0001680984,2.1654049e-7,-0.73,0.000016467004,6.664645e-7,-1,0.05882353,1.39,-1.47,-1.39,0.0038908739,0.00003395363,-0.88080156,true,25.891,0.1904762,-2.78,0.0000511,608.0335,608.37854,-0.34504187,581237.2,0,0.642,0.0000511,1,1,false,1.6388116,0.5,53,9,15,1,2,10,17,true,0,3278959535
1779808194000,1779808195062,11,43,true,nan,nan,nan,nan,nan,nan,nan,7,3,4,nan,nan,-1.47,607.975,607.24603,607.40784,1.805,8.889,50.482,15.057,22.895,34.871,50.482,34.871,0.18289925,-0.030336307,-0.10679182,-0.0027930026,0.007546107,-0.010339109,0.5914496,-0.9917875,1.4476786,3.532,3.753,-0.221,-421.333,10.035824,1.0407143,3.153,-0.221,0.69750124,15.11335,0.00006586531,0.0002583693,0.0000791149,1.8110784e-7,-0.59,0.000049398303,0.000009041222,-1,0.5,1.31,-1.47,0.96,0.0038829492,0.000021677646,-0.88683707,true,25.197216,0.1627907,-0.35,0.0000511,608.0335,608.37854,-0.34504187,581237.2,0,0.642,0.0000511,1,1,false,1.6341057,0.5,54,9,15,1,2,9,7,true,0,4033404452
1779808195000,1779808196058,11,44,true,nan,nan,nan,nan,nan,nan,nan,2,2,0,nan,nan,-1.47,607.975,607.24603,607.40784,1.805,8.889,50.482,15.057,20.3,27.057,50.482,27.057,0.30210602,1,0.01564849,-0.0027930026,0.010003427,-0.01279643,0.651053,-0.9917875,1.8657649,0.4,0,0.4,-420.933,9.772354,0.2,0.3,0.4,0.20465897,5.681818,0.000016465649,0.00025626682,0,1.7001973e-7,-0.68,-0.000049399656,0.00004116412,-1,0,1.29,-1.47,-0.87,0.0037512768,0.000021259417,-0.89159834,true,25.197216,0.17045455,-2.16,0.0000511,608.0335,608.37854,-0.34504187,581237.2,0,0.642,0.0000511,1,0,false,1.6346357,0.5,55,9,15,1,2,9,2,true,0,3348979270
