Timestamp,local_timestamp_ms,clock_skew_ms,sequence_id,is_warmup,open,high,low,close,volume,taker_buy_volume,taker_sell_volume,trade_count,buy_trade_count,sell_trade_count,best_bid,best_ask,spread,mid_price,microprice,weighted_mid_price,bid_depth_top5,bid_depth_top10,bid_depth_top20,ask_depth_top5,ask_depth_top10,ask_depth_top20,cumulative_bid_volume,cumulative_ask_volume,order_book_imbalance,volume_imbalance,depth_imbalance,slope_bid,slope_ask,slope_imbalance,liquidity_pressure,queue_imbalance,order_book_pressure_ratio,aggressive_buy_volume,aggressive_sell_volume,delta_volume,cumulative_delta,trade_intensity,avg_trade_size,max_trade_size,signed_trade_flow,trade_burst_metric,trade_arrival_rate,log_return,realized_volatility,parkinson_volatility,bipower_variance,momentum_10s,price_acceleration,price_impact,micro_trend,directional_pressure,effective_spread,quoted_spread,realized_spread,kyle_lambda,amihud_illiquidity,resiliency_metric,liquidity_vacuum,vpin,toxicity_score,adverse_selection_metric,funding_rate,mark_price,index_price,mark_index_spread,open_interest,oi_change_rate,long_short_ratio,predicted_funding_rate,volatility_regime,trend_regime,ranging_regime,entropy,hurst_exponent,second_of_minute,minute_of_hour,hour_of_day,day_of_week,session_marker,book_update_count,trade_msg_count,has_gap,recovery_source,row_checksum
1779861049000,1779861050025,7,1,True,568.78,568.79,568.78,568.79,0.20600000000000002,0.042,0.164,6,1,5,568.78,568.79,0.009999999999990905,568.785,568.7835625046574,568.7878955309133,13.817,30.41,53.339,11.872,19.645,124.063,53.339,124.063,-0.3986651785188518,-0.5922330068338203,-0.14649414622621562,-0.00453223558971305,0.0012680936887337851,-0.005800329278446835,0.3006674107377557,0.28748964372100333,0.4299347911913307,0.042,0.164,-0.122,-0.122,0.19672131147540983,0.03433333332761111,0.077,-0.122,30.499999844958335,6.983240174698044,0.0,0.0,1.0558668115473791e-05,0.0,0.0,0.0,0.0,0,0.99999990000001,0.009999999999990905,0.009999999999990905,-0.049999999999954525,0.0,0.0,0.0,False,0.0,0.0,-0.05999999999994543,0.0001,568.78,569.06835661,-0.28835661000005075,569315.969,0.0,0.7612,0.0001,1,1,False,1.5607105103162808,0.5,49,50,5,2,0,9,6,False,0,1043907459
1779861050000,1779861051081,7,2,True,568.78,568.78,568.75,568.75,10.436,0.178,10.258000000000001,4,1,3,568.75,568.76,0.009999999999990905,568.755,568.7578891403725,568.7665636340727,5.742999999999999,7.987,55.315999999999995,32.708,45.749,154.08,55.315999999999995,154.08,-0.471661349784754,-0.9658873130542461,-0.46316877345480945,-0.0036394618624331766,0.001255295712555675,-0.004894757574988851,0.26416932510523516,-0.5778364115671477,0.3590083073704633,0.178,10.258000000000001,-10.08,-10.202,0.32141897339424885,2.6089999993477497,8.082,-10.08,12.444816014793343,8.450704153937712,-7.032719731429743e-05,0.0,3.167711820514217e-05,0.0,0.0,-7.032719731429743e-05,6.73890353656176e-06,0,-0.9999999666666678,0.009999999999990905,0.009999999999990905,0.029999999999972715,0.0011781247161728,0.0,0.0,False,0.9586543872520661,0.0,0.01999999999998181,0.0001,568.78,569.06835661,-0.28835661000005075,569315.969,0.0,0.7612,0.0001,1,1,False,0.6390320101510314,0.5,50,50,5,2,0,9,4,False,0,3717670084
1779861051000,1779861052059,7,3,True,568.76,568.76,568.65,568.74,27.558999999999997,9.976999999999999,17.582,13,2,11,568.73,568.74,0.009999999999990905,568.735,568.7360502286482,568.721676015596,19.429,41.775999999999996,77.984,10.695,21.47,103.177,77.984,103.177,-0.13906414735986747,-0.27595340903966215,-0.09724751917535358,-0.0026559215581929336,0.0017022107513843805,-0.004358132309577314,0.43046792631730635,-0.21006455881309966,0.7558273646185115,9.976999999999999,17.582,-7.605000000000002,-17.807000000000002,0.7371101545944374,2.119923076760006,9.027,-7.605,17.636441312514872,22.263450339218178,-1.758257215494493e-05,0.0,0.00011616168785084384,0.0,0.0,5.27446251593525e-05,6.379974655940684e-07,0,-0.18181818016510137,0.009999999999990905,0.009999999999990905,0.30999999999994543,0.002164808751067007,0.0,0.0,False,0.8973514158447682,0.0,0.2999999999999545,0.0001,568.78,569.06835661,-0.28835661000005075,569315.969,0.0,0.7612,0.0001,1,1,False,1.495499742597033,0.5,51,50,5,2,0,9,13,False,0,1789667080
1779861052000,1779861053033,7,4,True,568.73,568.91,568.72,568.72,43.891,22.514,21.377,36,17,19,568.71,568.72,0.009999999999990905,568.715,568.713145897426,568.7248302886253,34.999,36.536,57.15,50.627,84.59,151.67000000000002,57.15,151.67000000000002,-0.45263863614379546,0.025905083046048064,-0.6989131336455692,-0.007657447041973414,0.0016603382292191423,-0.009317785271192557,0.2736806819257079,0.3708182817580725,0.3768049053842104,22.514,21.377,1.1370000000000005,-16.67,1.8932704773946198,1.219194444410578,6.736,1.1370000000000007,19.01471575816565,34.51676409458902,-3.5166071777550803e-05,0.0,0.0002006041153901644,0.0,0.0,-1.7583499622605875e-05,8.01213728936447e-07,0,-0.05263157867032862,0.009999999999990905,0.009999999999990905,-0.34999999999990905,0.003069042666962844,0.0,0.0,False,0.8973514158447682,0.0,-0.35999999999989996,0.0001,568.78,569.06835661,-0.28835661000005075,569315.969,0.0,0.7612,0.0001,1,1,False,1.4442289793461833,0.5,52,50,5,2,0,9,36,False,0,3456763656
1779861053000,1779861054017,7,5,True,568.71,568.77,568.69,568.77,46.396,2.517,43.879000000000005,7,5,2,568.76,568.77,0.009999999999990905,568.765,568.7630541614441,568.7575989541874,20.521,60.777,97.702,7.884,25.581,114.986,97.702,114.986,-0.08126457534002268,-0.8914992671589901,-0.08833424155153217,-0.0019112575590393016,0.0015179325230398127,-0.0034291900820791143,0.45936771232763784,0.3891509433388633,0.8496860487289783,2.517,43.879000000000005,-41.362,-58.032000000000004,2.0607042322341407,6.627999999053143,43.868,-41.362,3.3968969865287058,8.298755117852656,8.79128608288433e-05,0.0,8.447751381259235e-05,0.0,0.0,0.00012307893260639412,1.8948370727422292e-06,0,0.7499999906250001,0.009999999999990905,0.009999999999990905,0.25,0.0002588473219516961,0.0,0.0,False,0.8973514158447682,0.0,0.2400000000000091,0.0001,568.78,569.06835661,-0.28835661000005075,569321.303,0.0,0.7612,0.0001,1,1,False,0.07851594130479361,0.5,53,50,5,2,0,9,7,False,0,528164626
1779861054000,1779861055098,7,6,True,568.77,568.77,568.76,568.76,0.27,0.009,0.261,2,1,1,568.76,568.77,0.009999999999990905,568.765,568.763689662449,568.759897489256,17.970000000000002,58.435,94.388,8.678,26.671,116.01,94.388,116.01,-0.10276713656925081,-0.933333329876543,-0.1197705607642217,-0.0019360728670030584,0.001515531352760651,-0.0034516042197637094,0.44861643171299814,0.26205156947000396,0.8136195155519902,0.009,0.261,-0.252,-58.284000000000006,2.0587139295379395,0.1349999999325,0.261,-0.252,0.971480286956334,1.9960079800478883,-1.758195388296543e-05,0.0,1.0559039399580425e-05,0.0,0.0,-0.00010549481471180873,6.51183474735077e-05,0,-0.99999990000001,0.009999999999990905,0.009999999999990905,-0.029999999999972715,0.00021762358058466635,0.0,0.0,False,0.8973514158447682,0.0,-0.03999999999996362,0.0001,568.78,569.06835661,-0.28835661000005075,569321.303,0.0,0.7612,0.0001,1,1,False,1.1690929477577556,0.5,54,50,5,2,0,9,2,False,0,3729568477
1779861055000,1779861056044,7,7,True,568.77,568.77,568.77,568.77,0.879,0.879,0.0,1,1,0,568.76,568.77,0.009999999999990905,568.765,568.7638018474878,568.7516449512972,17.973000000000003,114.659,143.946,6.281999999999999,20.224999999999998,109.957,143.946,109.957,0.1338660827161008,0.9999999988623436,-0.05849374570797494,-0.0010139297160354555,0.0016505536980117735,-0.0026644834140472293,0.5669330413560811,0.23961485553787973,1.3091117436697153,0.879,0.0,0.879,-57.40500000000001,2.0240019974219416,0.8789999991209999,0.879,0.879,0.49407065841815984,1.0,1.7581953883032983e-05,0.0,0.0,0.0,0.0,3.516390776599841e-05,2.0002222824835903e-05,0,0.0,0.009999999999990905,0.009999999999990905,-0.09000000000014552,0.00021532268637259444,0.0,0.0,False,0.8973514158447682,0.0,-0.10000000000013642,0.0001,568.78,569.06835661,-0.28835661000005075,569321.303,0.0,0.7612,0.0001,1,1,False,1.1612733979995005,0.5,55,50,5,2,0,6,1,False,0,2090501242
1779861056000,1779861057077,7,8,True,568.8,568.91,568.8,568.89,10.933,2.5260000000000002,8.407,12,7,5,568.89,568.9,0.009999999999990905,568.895,568.8966438792024,568.9014911022223,7.184,21.849999999999998,71.255,20.318,41.226,216.708,71.255,216.708,-0.505110031495348,-0.5379127411929102,-0.37227978058270184,-0.003313053711650208,0.0008689614417878179,-0.004182015153438026,0.2474449842505897,-0.3287885560651779,0.32880650460375804,2.5260000000000002,8.407,-5.881,-63.28600000000001,2.3510838991458125,0.9110833332574098,4.445,-5.881,5.1040288265577285,13.836477795973265,0.00021095933837000767,0.0,0.0001161310574559586,0.0,0.0,0.00019337738448697468,1.9295649716519894e-05,0,0.8181818107439897,0.009999999999990905,0.009999999999990905,0.37000000000011823,0.00043897920621152576,0.0,0.0,False,0.8594276119261434,0.0,0.36000000000012733,0.0001,568.78,569.06835661,-0.28835661000005075,569321.303,0.0,0.7612,0.0001,1,1,False,1.3876024661320658,0.5,56,50,5,2,0,10,12,False,0,271002689
1779861057000,1779861058097,7,9,True,568.895,568.895,568.895,568.895,0.0,0.0,0.0,0,0,0,568.89,568.9,0.009999999999990905,568.895,568.8991702088666,568.9013529656155,1.2870000000000001,9.542,52.612,10.715,31.009,204.282,52.612,204.282,-0.5903991529557312,0.0,-0.3614114323925224,-0.003854523228820879,0.0008923842530714334,-0.004746907481892312,0.2048004235201881,-0.8340537690211857,0.2575459413934779,0.0,0.0,0.0,-63.28600000000001,2.273999181141032,0.0,0.0,0.0,0.0,0.0,8.789006710535216e-06,0.0,0.0,0.0,0.0,-0.00020217033165947245,8789.006710535215,0,0.0,0.0,0.009999999999990905,-0.5199999999999818,0.00043897920621152576,0.0,0.0,False,0.8594276119261434,0.0,-0.5199999999999818,0.0001,568.78,569.06835661,-0.28835661000005075,569321.303,0.0,0.7612,0.0001,1,1,False,1.0719711967592116,0.5,57,50,5,2,0,9,0,False,0,2037543471
1779861058000,1779861059064,7,10,True,568.89,568.89,568.89,568.89,0.316,0.0,0.316,4,0,4,568.89,568.9,0.009999999999990905,568.895,568.8998380747285,568.89570881928,2.799,9.149,104.529,16.068,35.093,200.115,104.529,200.115,-0.31376294954007383,-0.9999999968354429,-0.303024051287275,-0.0019980110735406766,0.0009385834172692277,-0.0029365944908099043,0.34311852522832187,-0.9676234729095688,0.5223446518225903,0.0,0.316,-0.316,-63.60200000000001,2.3305893719232933,0.07899999998025,0.216,-0.316,1.7163040587380434,4.1152263205134725,-8.789006710409633e-06,0.0,0.0,0.0,0.0,-1.757801342094485e-05,2.7813312286697213e-05,0,0.0,0.009999999999990905,0.009999999999990905,0.6900000000000546,0.0004659177839427558,0.0,0.0,False,0.8594276119261434,0.1,0.6800000000000637,0.0001,568.78,569.06835661,-0.28835661000005075,569307.157,0.0,0.7612,0.0001,1,1,False,1.1307481876024246,0.5,58,50,5,2,0,8,4,False,0,4049625241
