"Timestamp","local_timestamp_ms","clock_skew_ms","sequence_id","is_warmup","open","high","low","close","volume","taker_buy_volume","taker_sell_volume","trade_count","buy_trade_count","sell_trade_count","best_bid","best_ask","spread","mid_price","microprice","weighted_mid_price","bid_depth_top5","bid_depth_top10","bid_depth_top20","ask_depth_top5","ask_depth_top10","ask_depth_top20","cumulative_bid_volume","cumulative_ask_volume","order_book_imbalance","volume_imbalance","depth_imbalance","slope_bid","slope_ask","slope_imbalance","liquidity_pressure","queue_imbalance","order_book_pressure_ratio","aggressive_buy_volume","aggressive_sell_volume","delta_volume","cumulative_delta","trade_intensity","avg_trade_size","max_trade_size","signed_trade_flow","trade_burst_metric","trade_arrival_rate","log_return","realized_volatility","parkinson_volatility","bipower_variance","momentum_10s","price_acceleration","price_impact","micro_trend","directional_pressure","effective_spread","quoted_spread","realized_spread","kyle_lambda","amihud_illiquidity","resiliency_metric","liquidity_vacuum","vpin","toxicity_score","adverse_selection_metric","funding_rate","mark_price","index_price","mark_index_spread","open_interest","oi_change_rate","long_short_ratio","predicted_funding_rate","volatility_regime","trend_regime","ranging_regime","entropy","hurst_exponent","second_of_minute","minute_of_hour","hour_of_day","day_of_week","session_marker","book_update_count","trade_msg_count","has_gap","recovery_source","row_checksum"
1779808152000,1779808153070,11,1,true,nan,nan,nan,nan,nan,nan,nan,21,7,14,nan,nan,-0.024,63.314,63.302113,63.30446,8.68,152.48,231.74,227.59,494.01,730.14,231.74,730.14,-0.51815194,-0.50482315,-0.40387204,-0.00005957633,0.00002762297,-0.0000871993,0.24092403,-0.9907763,0.3173912,40.04,121.68,-81.64,-81.64,0.6885246,7.7009525,39.83,-81.64,30.5,23.01496,0,0,0.00016125632,0,0,0,0,0,-0.29411763,0.02,-0.024,0.077,0.000025503547,0,0,true,81.64,0,0.057,-0.00000231,63.29868,63.29864,0.00003652,7068194,0,0.7876,-0.00000231,1,1,false,1.2945058,0.5,12,9,15,1,2,10,21,true,0,4174141542
1779808153000,1779808154000,11,2,true,nan,nan,nan,nan,nan,nan,nan,51,44,7,nan,nan,-0.044,63.324,63.330494,63.330727,251.9,362.85,1281.53,114.53,226.57,471.58,1281.53,471.58,0.46200752,0.7046546,0.21770829,-0.000014134433,0.000041713793,-0.000055848224,0.73100376,0.29514927,2.717524,637.43,110.44,526.99,445.35,2.3380811,14.664118,83.16,526.99,21.81276,68.5871,0.00061588513,0,0.0003983382,0,0,0.00061588513,8.23519e-7,0,0.97619045,0.038,-0.044,-0.016,9.448445e-8,0,0,true,304.315,0,-0.054,-0.00000231,63.29868,63.29864,0.00003652,7068194,0,0.7876,-0.00000231,1,1,false,1.1775784,0.5,13,9,15,1,2,9,51,true,0,2874272441
1779808154000,1779808155028,11,3,true,nan,nan,nan,nan,nan,nan,nan,39,27,12,nan,nan,-0.054,63.329,63.325302,63.32257,71.28,186.04,461.71,114.53,226.57,471.58,461.71,471.58,-0.010575491,0.53319895,-0.22393174,-0.000045019715,0.000041713793,-0.00008673351,0.49471226,-0.13692446,0.97907037,543.91,165.6,378.31,823.66,3.5401113,18.192564,200.46,378.31,11.0166025,39.37824,0.00020521077,0,0.00016116467,0,0,-0.00041067434,2.8922886e-7,0,0.7058823,0.054,-0.054,0.01,0.000009098043,0,0,true,328.98,0,-0.044,-0.00000231,63.29868,63.29864,0.00003652,7068194,0,0.7876,-0.00000231,1,1,false,0.3929025,0.5,14,9,15,1,2,9,39,true,0,604597089
1779808155000,1779808156000,11,4,true,nan,nan,nan,nan,nan,nan,nan,87,50,37,nan,nan,-0.081,63.3425,63.33861,63.340233,100.42,389.25,680.94,114.53,226.57,471.58,680.94,471.58,0.18165411,0.40734133,-0.173503,-0.000027878496,0.000041713793,-0.000069592286,0.59082705,-0.09602553,1.4439543,1395.97,587.87,808.1,1631.76,6.276501,22.80276,257.16,808.1,13.861226,106.30407,0.00007891601,0,0.0003127553,0,0,-0.00012629476,3.9779422e-8,0,0.30303028,0.037,-0.081,0.02,0.000013245635,0,0,true,448.76,0,-0.017,-0.00000231,63.29868,63.29864,0.00003652,7068194,0,0.7876,-0.00000231,1,1,false,0.4374897,0.5,15,9,15,1,2,10,87,true,0,3710081324
1779808156000,1779808157026,11,5,true,nan,nan,nan,nan,nan,nan,nan,85,33,52,nan,nan,-0.081,63.3425,63.33861,63.340233,100.42,389.25,680.94,114.53,226.57,471.58,680.94,471.58,0.18165411,-0.26281893,-0.173503,-0.000027878496,0.000041713793,-0.000069592286,0.59082705,-0.09602553,1.4439543,504.77,864.69,-359.92,1271.84,8.857599,16.111294,359.27,-359.92,9.596279,73.04347,-0.00006313231,0,0.00033183582,0,0,-0.00014204832,4.6100148e-8,0,-0.11428571,0.029,-0.081,-0.012,0.000075814925,0,0,true,430.992,0,-0.041,-0.00000231,63.29868,63.29864,0.00003652,7068194,0,0.7876,-0.00000231,1,1,false,0.18605773,0.5,16,9,15,1,2,10,85,true,0,3871544849
1779808157000,1779808158011,11,6,true,nan,nan,nan,nan,nan,nan,nan,34,7,27,nan,nan,-0.081,63.3425,63.33861,63.340233,100.42,389.25,680.94,114.53,226.57,471.58,680.94,471.58,0.18165411,-0.84013224,-0.173503,-0.000027878496,0.000041713793,-0.000069592286,0.59082705,-0.09602553,1.4439543,27.08,311.7,-284.62,987.22,9.68194,9.964118,48.71,-284.62,3.5116928,37.330315,-0.000110491135,0,0.00014220412,0,0,-0.000047358822,3.261442e-7,0,-0.39999998,0.015,-0.081,0.002,0.00002560123,0,0,true,406.59668,0,-0.013,-0.00000231,63.29868,63.29864,0.00003652,7065809.5,0,0.7876,-0.00000231,1,1,false,1.4553807,0.5,17,9,15,1,2,10,34,true,0,3300573165
1779808158000,1779808159056,11,7,true,nan,nan,nan,nan,nan,nan,nan,217,134,83,nan,nan,-0.098,63.351,63.39984,63.398956,11835.63,12322.37,12438.54,114.53,226.57,764.95,12438.54,764.95,0.8841291,-0.1630334,-0.14068764,-0.000025979345,0.00002484624,-0.000050825583,0.9420646,0.99679065,16.260592,9171.84,12745.02,-3573.18,-2585.96,16.479254,100.99935,11610.5,-3573.18,13.168072,205.71425,0.000110491135,0,0.0009951621,0,0,0.00022098227,5.041376e-9,0,0.057142857,0.012,-0.098,-0.012,-7.5884816e-7,0,0,true,858.9657,0,-0.024,-0.00000231,63.29868,63.29864,0.00003652,7065809.5,0,0.7876,-0.00000231,1,1,false,0.013632125,0.5,18,9,15,1,2,10,217,true,0,2631788167
1779808159000,1779808160076,11,8,true,nan,nan,nan,nan,nan,nan,nan,51,26,25,nan,nan,-0.098,63.351,63.39984,63.398956,11835.63,12322.37,12438.54,114.53,226.57,764.95,12438.54,764.95,0.8841291,0.45862123,-0.14068764,-0.000025979345,0.00002484624,-0.000050825583,0.9420646,0.99679065,16.260592,518.27,192.36,325.91,-2260.05,17.611082,13.933922,77.83,325.91,2.8959038,51.020405,-0.00015784822,0,0.0003222505,0,0,-0.00026833935,2.2212433e-7,0,-0.26470587,0.008,-0.098,0.008,0.00009528129,0,0,true,792.33374,0,0,-0.00000231,63.29868,63.29864,0.00003652,7065809.5,0,0.7876,-0.00000231,1,1,false,1.3888788,0.5,19,9,15,1,2,10,51,true,0,3666293130
1779808160000,1779808161061,11,9,true,nan,nan,nan,nan,nan,nan,nan,10,2,8,nan,nan,-0.098,63.351,63.39984,63.398956,11835.63,12322.37,12438.54,114.53,226.57,764.95,12438.54,764.95,0.8841291,-0.9670834,-0.14068764,-0.000025979345,0.00002484624,-0.000050825583,0.9420646,0.99679065,16.260592,1.83,109.36,-107.53,-2367.58,17.361538,11.119,66.4,-107.53,0.57598585,8.991009,-0.00017366181,0,0.00009481398,0,0,-0.000015813604,0.0000015618474,0,-0.9999999,0.03,-0.098,-0.019,0.0000751319,0,0,true,716.24445,0,-0.049,-0.00000231,63.29868,63.29864,0.00003652,7065809.5,0,0.7876,-0.00000231,1,1,false,1.2759058,0.5,20,9,15,1,2,7,10,true,0,3358808297
1779808161000,1779808162080,11,10,true,nan,nan,nan,nan,nan,nan,nan,53,32,21,nan,nan,-0.098,63.351,63.39984,63.398956,11835.63,12322.37,12438.54,114.53,226.57,764.95,12438.54,764.95,0.8841291,0.6624308,-0.14068764,-0.000025979345,0.00002484624,-0.000050825583,0.9420646,0.99679065,16.260592,1110.03,225.4,884.63,-1482.95,18.530012,25.196793,222.4,884.63,2.8602247,58.690742,-0.00004736755,0,0.0002465241,0,0,0.00012629427,3.5469885e-8,0,-0.07692307,0.036,-0.098,0.029,0.000017231892,0,-0.70660055,true,733.083,0.8,-0.007,-0.00000231,63.29868,63.29864,0.00003652,7065809.5,0,0.7876,-0.00000231,1,1,false,1.0755125,0.5,21,9,15,1,2,10,53,true,0,3145384039
